like_count,COMMENTS,RATING,URATING,comment_count,created_time,bad_word_count
1,hi da iphone and android movies are added to the farewell to arms and legs and feet and was wondering if you have any questions or concerns please visit the plugin settings to determine how attachments are handled the situation and i will be there at the same with the group pa po to the farewell to arms and legs and feet and was wondering if you have any questions or concerns please visit the plugin settings to determine,3,3,0,0,
4,good marketing strategy before your chennai show if any,3,3,0,0,
0,remember pani puri aint gonna hold for long itll break and spill xd,3,3,0,0,
0,its not in curd rice atul khatri wherever curd is the same thing its in biriyani we eat possibly day by day hyderabadbiriyani biriyanilover,3,3,0,0,
0,curd rice is taken by 1 of the people boss pls understand geo,3,3,0,0,
1,no no youre wrong here csk won because man city fucked up,3,3,0,0,
1,yes instead of shilajit start eating this,2,3,0,0,
1,thats nothing some idiot found 450 on the street near tesco today he tried to give it to a police officer but the officer thought it was a prank and wouldnt accept it so this idiot bought himself a phone and groceries out of the store with the money this is where it gets hilarious the idiot kept tapping on see more,3,3,0,0,
1,wtf was that such a distateful statement when will u realise ur sense of comedy is rotten,3,3,0,0,
1,tamil nadu is a place of vivid culture,3,3,0,0,
0,i thought the first rule of dueling club was to never talk about dueling club,3,3,7,1,
1,even though harry despised snape snape in a way plays a role in harry learning important stuff like demonstrating expelliarmus which would become his signature move and writing useful info in the half blood prince potions book that helped harry get win ff and get slughorns memory,3,3,3,1,
2,can we just talk about how draco assumed a combative stance like obiwan,3,3,2,1,
74,second rule of dueling club scared potter,3,3,1,1,
3,serpensortia,3,3,2,1,
13,scared potter,3,3,1,1,
4,went arent thr any more harry potter weekends on tv,3,3,0,1,
5,i wonder if harry would have went on 1 12 instead of letting draco go on 2 instead of waiting for 3 what would have been said,3,3,0,0,
2,i love this scene you can see the camera man when draco falls,3,3,0,1,
2,the final and most important rule in dueling always try to stay alive,3,3,0,1,
0,lol jennifer hamm we should spar like this,3,3,1,1,
2,5 points to gryffinor for mr finnegans uncanny talent for pyrotechnics,3,3,0,1,
0,i think justin used bombarda or immflamara accidently but how may be wingardian leviosa can be upgraded to form a powerfull attack spell,3,3,0,0,
1,after the week ive had i really need another harry potter weekend to come on faithfully watch all films back to back no matter how many times ive seen them young harry was so innocent lol,3,3,0,0,
9,severus snape and actor by alan rickman the greatest of harry potter trilogy but he was a great man like wizards villains rip for alan rickman,3,3,2,1,
0,hogwartss old school many of great wizardes are there such as voldemort harry and friends,3,3,0,0,
2,"and three teenager thieves broke into both of them, when they were supposed to be in their seventh year",3,3,0,1,
10,love titanic great movie want a true love looking for a loving and caring man to spend the rest of my life with,3,3,1,0,
0,hands down the year titanic won was the best oscars show ever,3,3,2,1,
0,world best love story no more love story like titanic,3,3,2,0,
4,i always wished they were a couple but im glad that they remained close friends you rarely see that in hollywood.their friendship is so pure,3,3,3,1,
9,i watched that i was super excited every time titanic won best movie ever,3,3,1,1,
2,i live in the uk and i remember staying up all night to watch it was only 14 at the time too had school the next day lol,3,3,3,1,
6,the greatest emotional movie & awarded of all times the our hearts goes on,3,3,1,1,
2,and now with all the crappy movies and celebrities insisting on making everything into bashing trump no one cares any more,3,3,1,1,
10,nothing can ever compare to titanic kate and leo were pure magic on screen,3,3,1,1,
6,oh i remember 1998 i used to live in la back then and will never forget the hype about titanic,3,3,6,1,
3,the first and last oscars ive ever watched 90 of the nominated movies since then that were nominated i had never heard of,3,3,1,1,
7,thank you titanic lhave science has made i have his love and marriage and im lonely because of poverty i dont have love and marriage and im looking,3,2,1,1,
17,on 1999 i was see titanic and it is not able to lose from mind,3,3,0,0,
7,rose you are the most amazing and a sounding woman i ever had in to my life im too involved in your life now remember you jump i jump and promise me that you never leave me i promise you jack,3,3,2,1,
3,really titanic is the movie of celebrating valentine day its a real love story i have ever been seen,3,3,2,1,
0,love the film story n soundtracks they are beautiful when got video box collection it had the pictures n special piece of film in it beautiful,3,3,1,1,
23,"its staggering to see where this story has gone over the years from being an absolute disaster to something akin to fictional romantic overtones today thanks to a film that was on the whole as far from historical accuracy and truth as it is possible to get to get my drift the fundamental part of any titanic story is the mystery ship that stood by just a few miles away that did nothing why didnt cameron include this ship in his movie as the other 9 movies had done before not to include it is blatant whitewashing of all those on board whose hopes of being rescued were never going to be realised on that terrible night, unless as i expect there are legal issues surrounding the name of californian with serious ramifications",3,3,2,1,
3,happy valentines jack &rose i learned a lot from titanic tho the ending was nearer my god to thee,3,3,1,1,
6,something looks odd about his hands underneath her one of them doesnt even look like a real hand and the other one clasping the first seems to be at an odd angle that dicaprios own arm couldnt manage,3,3,3,1,
1,dreams & a nightmare some ppl died not enough lifeboats too much other stuff instead is it considered hoarding the gaudy stuff that was allowed instead of extra life boats,3,3,2,1,
5,one of movies on the top of my list of all time favouritesthank you to everyone that made it possible james cameron leo dicaprio kate winslet to name a few,3,3,0,1,
3,my favorite movie my late grandmother was supposed to be on titanic but the ship that was supposed to take her to titanic was in for repairs she didnt want to wait and came to america on another ship thank god she did,3,3,0,1,
5,the titanic was a monument to mans arrogance and class difference where the upper classes survived and the rest died in the sea or went down with the ship,3,3,0,1,
6,one of the best movie in hollywood james camron is a great director hollywood kate winslet and descripio acting skil superb,3,3,0,0,
5,ive watched this movie a hundred times and im always crying to death every time im watching it love u both jack and rose,3,3,0,1,
8,really wish that we could watch these on netflix or hulu,3,3,0,1,
2,they need to make this show into a movie,3,3,0,0,
2,i was reading it as salesman need to change my glasses,3,3,0,0,
5,62 and friendzoned with all qualities mentioned above girls want jerks,2,3,18,1,
1,pls dont say that if i get one id prpose on my knees,3,3,7,1,
0,actually there is an assamese rap song called washing powder nirma,3,3,1,1,
17,yeah edm is cool but you ever dance on teri aankhya ka yo kajal,3,3,3,1,
4,bhadwe search csk fixing and then mi fixing you will get to know the real thing logo me kya rakha hai mere paas hai picture tere g me dum hai tho enabke the photo comments i will upload,3,1,10,1,
2,sala mein abhi tak soch raha kon chutiya log iska video dekheke 5m 10m kardete he.bahut garb he apena upar iska aur overactiing baht karta he on the onther hand harse beniwal ashish round to hell carry ka isse kam subscriber he magar would log sap bahut ache acting and perferm karte he as compaied to amit,2,1,2,1,
3,were you alive when you posted it i mean how did you watch even 1 minute,3,2,1,1,
13,hum agar didi ka gand marenge to mera aur 1 bhai aajayega kyun hai naa tarun kumar rocky,1,1,1,1,
6,afsos wo paani me nhi hai chutad kahi ke,2,1,0,1,
6,neeraj kumar bulbule pooo gas k,2,1,0,0,
0,admin ki behen,3,2,0,1,
0,narend modi the best pm in india,3,3,0,0,
1,amit dilkush dhek lo apne congressio ko bc,3,1,0,0,
0,all leaders r fake its not only about rahul ghandi and other congress leaders,3,2,0,0,
0,thug life,3,3,0,0,
0,another embarrassment for the congress this fast will not take away the guilt of damage to property and deaths caused during dalit protest,3,3,0,0,
0,even a 1yr old kid can do that,3,3,0,1,
0,he is so great leaving his lunch one day for 130 billion people,3,3,0,1,
0,isse jyada fast to hum log to pet kharab ho jane ke bad karte hai,3,2,0,0,
1,the time has come that ed investigate how this violence was funded congress has stooped very low this time,3,3,0,1,
0,let congress pay the money ordinary public knows in community who is good and who is bad so congress will suffer in the end any support for gunde will backfire,3,2,0,0,
0,congress is doing all kind of circus to gain power but people of the nation have decided its bjp again,3,3,0,0,
1,what an incredible moment for the team and all indians tukde tukde jnu team pls see this and decide whether to live in india as a proud indian or to go to hell or pak,3,2,0,0,
0,proud of our sports persons proud to be indian vande matram,3,3,0,0,
0,fuck the tukde tukde gand jai hind bharat mata ki jai vande matram,2,3,0,0,
0,thankyou all for making us proud thanku from bottom of soul and heart,3,3,0,1,
3,what is the definition of courage anyway Pappu Isnot  it sufficient for u that Modi has a courage to rule over u for last 4 years and u have no courage to  face media without written answers as usually u do in yr speeches,3,3,0,0,
6,sir rg do you know the meaning of courage modi has shown it through many actions like Demonetisation GST etc  but you name one courageous decision other than emergency implementation done by your clan,3,3,0,0,
2,congress people r very very courageous  they killed 10000 innocent sikhs in 1984 with enormous courage hariom,3,3,0,0,
0,match by match of IPL will unfold a new fave of this oppurtunist people Who eat indian rupees and vomits poison,3,3,0,1,
0,such men should be kicked out from news channels and sports channels,3,3,0,1,
0,ise politics me entry karna hai,3,3,0,0,
0,shameless looters voted to to power by stupid voters can any one of the 3 netas justify their sourse of income rags to riches by looting the state exchequer,3,3,0,0,
0,waise dekha jae toh sab barbaad hai aab youth log ko khada hona padega,3,3,0,0,
0,sahi kaha bhai ek baad hamesha yaad rakhna haramare desh ke politicians corrupt hai puri ki puri party nhi chahe wo bjp ho ya congress,3,3,2,0,
0,inke alawa un netawo ko bhi dekho jo sarkar I sansthano private  banakar khud malik ban rahe hain uska labh,3,3,0,0,
0,tarakki ka adhikaar sabko hai teri kyon jal rahi hai tu kuch kar nahi paya kya Zindagi mien bol be,3,3,0,0,
0,maryam couldnot find a more relatable post in a lifetime,3,3,4,0,
0,so true rachel lol,3,3,1,0,
0,i think  posts about  is great who agrees,3,3,0,1,
1,who else  thinks this is cool ,3,3,0,1,
2,thanks  for the info big funny stuff fan here,3,3,0,0,
0,biggest funny super fan,3,3,0,1,
0, you kill me,3,3,0,1,
0,your family tree is a cactus your whole family are pricks,2,2,0,1,
0,this canot be heaven  if it is why are you here,3,3,0,0,
0,shreya saripella we hv to try this style,3,3,1,0,
0,where can i have the written recipe as i have to really write fast to write down the recipe while looking at ,3,3,0,0,
0,prerna chaudhary show this to chacha or rather learn the 1 minute recipe and make him proud,3,3,0,0,
0,jinal Darji vaghela this is what I made the other dayd,3,3,1,0,
0,the daal you have cooked looks delicious,3,1,0,0,
0,omg this is richness on top of richness aww yess ,3,3,0,0,
1,banate banate bhookh mar jayegi  too much time for making,3,3,0,1,
0,billa yr tu kitna bi bc ho lekin dil ki baat to bol he deta h ,2,3,0,0,
0,humare yahaan 70 traffic issi telent se hota hai,3,3,0,0,
0,kriti arya jr co pilot me ye talent nahi he ,3,3,3,0,
0,teri meri aak kahani,3,3,0,1,
0,sari tatti ki sahi jagah copy h ladko k lye,2,2,0,0,
0,sab jagah hug ne main maja aata hoga isliye karta hoga,3,2,0,0,
0,harsh extra sheet leke hug k aya saala,2,3,5,0,
1,ye saale cristiano messi aisi id walo ka koi dharam imaan nhi hota Inse pucho to kehte hai mai dono ko support krta hoon ye saale wo hi hai jo madrid vs barca mein use support krte hai jo pehle score kar de ye bhadve to 6 rupay ke liye apne baap ko bech de,3,2,1,0,
0,fir ati hai kuch ladkiyan bolti hai ronaldo is better than messi but why people dont let them play in ipl,3,3,0,1,
0,rohit champaneri iske lavde lagne vale hai jo memes banege ,1,2,0,0,
0,mohit wadhwa  hahaha  raat kp thokta hu tujhe b asaram kahrya,2,3,1,0,
10,rishabh bhai prashant se bach kr rahio,3,3,6,1,
2,aadhya gaur abe yr this one was epic,3,3,0,0,
0,nitin gupta  asharam bapu k locker me rhvego salman khan ,3,3,1,0,
0,amit singh kyuki ab aap to baby k sath busy rehte ho socha main hi tag kardu,3,3,1,1,
0,rahul sambher ncihe ke comment bhi padhio do teen maza aa jayega,3,3,0,1,
0,bc 1 baar se inlogo ka mn nhi bhrta ki bencho real life me ve lavde lagane chale aate h ,2,2,0,0,
0,vishu tyagi keshav tyagi nikhil tyagi bhai bhabhi ji ko to dekh lo guru ji to shadi shudha nikle,3,3,2,1,
0,gaurav vishwakarma La idhar note kr lu  kahi  upsc mein na aa jaye ,3,3,0,1,
0,only johnny sins child will know how they born ,3,3,0,0,
0,chirayu krle yaad kahin ssc k paper mein aa jaye ,3,3,0,1,
0,anand singh rawat agar in future teri gf hui to putar tere sath ese hi hoga or kalu k sath to ho chuka hoga  firoz khan vicky choreographer,3,3,0,0,
1,kya itna kharab joke p haha react krna jayaz h my lord kaha se aaya ye rvcj wala cancer billu k pas ,3,3,0,0,
4,aman i think tujhe aisi situation k liye practice kr leni chiye,3,3,0,1,
1,rohan bhateja ye din apki zindagi me kabi ni aaega congratulations,3,3,2,0,
2,nikita one day Ull probably get a chance to beat your bf,3,3,7,1,
0,rushali mishra nandni mehra ab tum log bologi daant khisod deta h kya karen ese m ab,3,3,22,1,
1,bc tu try na maar ab billa bht smart ho gaya hai wo tujhe card no aur pin nahi dega,2,3,0,0,
0,now I now nxt tym marketing walo ki call ane pr kya krna h,3,3,0,1,
0,ashima mendiratta i am sure this happened with you ,3,3,1,0,
0,komal burman kon bc kehta h hm gali dete h ye sb bkl h hmne to kbhi gali di e nhi kya hoti h gali bc badnam kr rkha hmko jovial jass ,2,3,3,0,
0,prem ye yogi bolta h na tujhe aise mere liye,3,3,1,0,
0,nirav soni tu padhai krna din bhar fb pe nency patel see ,3,3,6,1,
1,manish yadav mridul singht hakur ninmai to gaali ni deta kis bhosdwaale ne tumse kha uski maa ka bhosda,1,3,3,1,
1,aman patel kon bhen ka lund ma chudwa k aisi afwaah faila rha h iski jaat ka paida maaru bhenchod hum gaali dete h kya ,1,3,0,0,
3,vaishali gupta finally tere liye kuch aaya fb pe ,3,3,4,0,
1,bhanu valecha bhai isliye shubham dhyani abhi tk single he hahaha,3,3,3,0,
0,anjali bhadauriya ye ladki ye ladki dikhti massom h lekin h nhi ,3,3,1,0,
0,bhavya joshi chamach se sabke mooh mein galiya bharti hai,3,3,1,1,
0,wow mam also on flipkart  thats a great news,3,3,0,0,
0,i love my sunny friend sunny leone ji new song koi sexy song mano ya na please sofa aapko bahut like karta hoon main,3,2,0,0,
0,teri yaad nice pic so beautiful preeti awesome super mind blowing so beautiful,3,3,0,0,
1,when we wear panty on,3,2,0,0,
0,love u sunny plz reply me u r too cute,3,3,0,0,
0,wow all lip liner looking awesome my cutie sunny leone i think most of girls are dieing to buy one of them they can choose  babydoll or cherrybomb sugerplum itis an awesome combination off starstruckbysl products,3,3,0,0,
0,ohhh sunny u r so gorgeous i really want to meet u so that i could say that a diva like u really exists i am ur biggest fan and would always be because u are the most beautiful actress in industry,3,3,5,0,
1,love you much my dear friend sunny,3,3,1,0,
0,good morning sexy ai sakal bela te rosalo sexy jinis tar sate sada panty dekha jachhe ough is bra ta jadi dekte petam khub bhlo lagto karon sunny leon bra r panty ta sob somoy dekhte ichhe kore ough  ough ki rosalo sexy jinis ough sala ki sexxxxxy figure ki sexxxxxy thigh ough ough sala puro pagla hoe jai,3,2,0,1,
17,the day  u have loose ur virginity on this same dress,3,2,5,0,
28,u r hottest in da world love you,3,3,1,1,
1,any real girl here jisko secret chat pasand ho msg me true long time frndship ,3,3,2,0,
4,madam ap nay tho sahil ke puri hawa ne kaal De good mem from now on words every one,3,3,0,0,
12,zareen ko kuch nhi pata milf k matlab kia h brazzer Kia h what a fake,3,2,1,1,
6,Aise log mentally sick hote h Inme khud me khud k dimag me gandgi h Isliye duniya gandi dikhti h inhe,3,3,1,0,
0,ek dam ghatiya or fake show hai apni trp badhani hai in he,3,3,0,0,
1,why channel going to show this types of nonsense show if you have a lot of money then please donate to some orphanage or in some blind school we dont want to see this type of useless show,3,3,0,1,
0,mtvtrollpolice u bloody guys y dnt u just shut this show up ur asssss do u really think vr intrested to watch this ,3,2,0,0,
0,i very like big boss show waiting big boss 12 ,3,3,0,0,
7,jo bhi ho aise trolls hoty hai ager wo aise dekha k logo ko samjahana chahty hai toh galat kuch bhi nai hai,3,3,0,1,
2,ab jo hina ki profile pe troll krte hai vo bhi gy ab ,3,3,1,0,
2,anyway ek acccha message to ja raha hai  its very important to know what is the difference between trolling and writing a comment and social media harassment,3,3,0,1,
0,chutiyo ka chutiyapa dam fake and rubbish,2,2,1,0,
0,fake show,3,3,0,0,
0,mind blowing pic,3,3,0,0,
0,chotiya banane ki machine,3,2,1,0,
0,narula whatever yuck for his looks,3,3,1,1,
0,i think yeh bhut galat he ki kisse ko b aise facbook pr galat comnet krna yeh show ho skta he ki scripted ho ho skta he kaya he scripted but i think jo prince narula is very good man in industeri jo ki 4 show lagatar jita he or  kisse ke b hardwork ko hm galat bole yeh theek ni or ranvijay ne prince ko ni banaya only guide kiya he  bakki on ke hardwork ne ohne aj es mukaam pe phochya he so prince you done very well aise comnet say apko koi b frak ni padde ga or na padna chahiye,3,3,0,0,
0,first of all is pig ka naam bhavreen hai or sab ko prince batata phirta hai itna to fake hai ye yahan tak ke naam bhi nakli rakha hua hai and what you are saying never gonna pull him down  let me clear one thing ye sirf bb jeeta tha or maybe jitwaya gaya tha scripted show,3,3,0,0,
5,there is a reason why truly mature and successful people would never appear on this show can you ever imagine amitabh bachchan shahrukh khan  etc  ever considering doing this  Umm noo because this show is for immature celebrities who cannot handle negative comments,3,3,0,0,
3,these all r chutiyes,2,2,1,0,
3,prince bhai dont give rply to other people we know u ho was much u work hard for ur platform I slute u bcz u work hard and u achieve a best goal in life mashallah,3,3,0,0,
34,shilpa ke bigg boss 11 ke winner bnne ke baad thoda yakeen aya bigg boss per ki ye real hai verna prince narula ko jitvaa karr toh inhone saare show aur saare channels ke shows ko fake saabit karr diya Abb jaakar akkal aayi thi jabb shilpa jeeti but abb firr se ye troll police laa karr fake show saabit karr diya iss show troll police ko ,3,3,0,1,
4,Lol so scripted why do you even need to justify anything or do the same thing that trolls do Also people can express their opinion it is a free countryThis world is not just made up of happiness and rainbows grow up Lol,3,3,0,0,
0,Right bola haiii Prince is So fake And egostic dont have any respect to anyone  Dumbo Prince,3,3,0,0,
2,Is bandye Ko bhi chain nhi h itna kuch archive Kiya vo bhi itnye kum time m but kuch paiso k liye notanky karyga,3,3,0,0,
11,The most biased and rigged show ever It was quite evident that salman was biased everytime towards shilpa shinde Feel sad for hina She really deserved it She is still winner for me & believe its the same for most of indians NOT WATCHING BIGG BOSS MOVING FORWARd sHame in the name of reality show,3,3,119,1,
4,Salman Khan to his dad after he got bail,3,3,1,1,
2,Plot twist Dad it will be all right  it happened to me too,3,3,0,1,
894,Hes Gay Why cant sit down I dont understand,3,2,0,1,
0,Dad if u had told it earlier i would have helped u son,3,3,0,1,
2,DAD  Is it broken son ,3,3,0,1,
1,Must be the relatives of Johnny sins,3,3,0,1,
0,This meme is so olddddd,3,3,0,1,
0,Kasian ya,3,3,0,1,
0,Ch Sami Ahmad tuna toh bohut saal phela virginity lost ker di thi,3,2,0,1,
0,So ur boyfriend is black,3,2,0,1,
0,wound on his arse,3,2,0,1,
0,whatever Kohli is better than Sachin,3,3,4,0,
0,n then leave her like she doesnt exist,3,3,0,0,
0,Mohammed Rizwan  youre going places Bhai,3,3,1,0,
1,Then kidnap her like a villain ,3,2,0,0,
1,I dont know what incest quadrilateral this is but keep me out of it,3,3,0,0,
0,Still messi is better than ronaldo,3,3,0,0,
0,I thought his head goes under the pussy lmao,3,2,0,1,
0,He still love her despite the broken neck,3,2,0,1,
0,I just want to laugh ,3,3,0,1,
0,sad react only ,3,3,0,0,
0,Err 509,3,2,0,1,
0,Bitter Truth,3,3,0,0,
0,Srijani Dey jeet needs to be tagged here,3,3,0,1,
0,jony sins,3,3,0,0,
0,Not funny TBH,3,1,0,0,
0,when john cena try beauty plus retrica candy camera etc,3,3,0,0,
0,And the Alexander King was better than u,3,1,0,0,
11,snap chat can be use detect ghost as well,3,3,0,0,
1,Unfortunately I jst wasted a min,3,1,0,0,
0,But I still can see him,3,3,0,0,
0,Is Masturbating,3,2,0,0,
0,when u r out of epic comments,3,3,1,0,
0,i am Not readed these post,3,3,1,0,
0,ETC You Made My Day Madent You,3,3,2,0,
0,This is a very old jokes Oldnt it,3,3,0,0,
1,When your sons tuition is 20000 and your salary is 20100 and you hear him saying 11 is equal to 11,3,3,0,0,
1,Nooo it was john Jonhtent him,3,3,0,0,
2,goodnt it,3,3,0,0,
1,fan to etc stop posting old photos stopnt u,3,3,0,1,
1,Did you kill her Killnt you,3,3,0,0,
1,2 min of silence for those who couldnt get the joke n searching the comments for understanding ,3,3,2,0,
0,Ohooo someones mad now ,3,3,0,0,
0,Ice age,3,3,3,1,
5,blame him,3,3,0,0,
31,Dont blame on that squirrel All the fault in that ice Made in China ,3,2,0,1,
1,pussy of my ex,2,1,0,0,
3,That squirrel exist in real ,3,3,0,0,
1,Hes the destroyer,3,3,0,0,
0,Hey Thank him he made the solar system,3,3,0,0,
0,And all its models name start with Icar,3,3,0,0,
0,Keys and engine sold separately to different people Enjoy,3,3,0,0,
0,No they will give a key with it but only to open fuel tank not to start the car,3,3,0,0,
0,Then Samsung will unveil their car much better than apple in lower price,3,3,0,0,
0,Horns can be bought in iTunes and must be backed up by iCloud and it must be updated once it detected a wifi,3,3,0,0,
0,After this they will also introduce apple cars,3,3,0,0,
0,and 2020 peoples will have 10 kidneys,3,3,0,1,
0,Pipeless exhaust system drumless wheels for flying iCarS,3,3,0,0,
0,It would be failed in absence of windows,3,3,0,0,
0,I am hope I will be able to afford i phone 3 by then ,3,3,0,0,
0,How long will it last One touch and black hole,3,3,0,0,
0,Needs iTunes to refuel the car,3,3,0,0,
0,Frome iphone to icar,3,3,0,0,
0,100 million dollars only,3,3,0,0,
0,How do they call it iCar,3,3,0,0,
0,Im wondering if thats a real shark that has a bunny ears as headband,3,3,3,0,
0,Plot twist  The rabbit buys a rabbit ear and put them on a shark,3,3,0,0,
0,Thats definitely the bunny wearing a shark fin of the shark bought bunny ears it wouldnt wear it on the dorsal fin but on its head so you wont see the ears unless its too late,3,3,0,0,
16,Shark got balls,3,3,0,0,
0,When life gives you a shock vs when you try ,3,3,0,0,
0,Im on Free Mode can you give me 50 Sad Reactions,3,3,0,0,
0,this giving me stomach pain,3,3,0,0,
0,Revenge,3,3,0,0,
0,When a boy rape u and u go come back to rape him for revenge,3,2,0,0,
0,Hey I got an answer for u all for this question So u got an old money which is very dirty black and yucky And u got the Same money bt new So did the value of the old dirty gets low No They got the same value Thats why Looks doesnt matter Value personality  behavior matter ,3,3,1,0,
0,Shahriar Hossain Rifat old but still savage,3,3,0,0,
0,Shes got roasted then,3,3,0,0,
0,Youre road,3,3,0,0,
0,Our heart bleed  Whenever u hurt us ,3,3,0,0,
0,Theres an angel in the background Noticed it,3,3,0,0,
0,Added trash on earth Dharti ka bhoj Oct 27,3,3,0,0,
0,And a full day without makeup,3,3,0,0,
0,Coz no ones gonna beat that hoes ass,2,2,0,0,
10,That moment when ETC is using Facebook lite ,3,3,0,0,
1,And then there would be some cheap guy saying hume bhi mauka do ,3,3,0,1,
0,For some Reason they Chose my Birthday for this Meme,3,3,0,0,
1,its really an epic comment Ive never seen in this page ,3,3,0,0,
0,That can actually mean two things so I dont think that accurate,3,3,0,0,
85,Why are 20 and 22 so close Because 22 is also 20too,3,3,0,0,
10,If seven ate nine then 10 should b afraid not 5 coz its turn is d next,3,3,6,0,
0,mia why dont you try to post your naked pictures no one is going to play with your figure,2,1,0,1,
0,i could kiss you on the lips right now just looking at your beautiful face,3,1,0,1,
0,sexy looking wow and so hot boobs love you mia,1,2,0,1,
0,what sexxy figure mia that bra is not enough your boob,1,2,0,0,
2,mia why dont you try once being naked babe,2,2,0,1,
2,so seductive so hot so sexy so thick so gorgeous so beautiful mia you are turning me on,1,2,0,1,
1,hell yes take it off baby you look good,2,1,0,0,
8,choot ki chudai kese hoti hai,1,2,0,0,
8,teri choot mai kitne holl hai,2,1,0,0,
4,sweet sexy hot girls pls add me chat me,2,1,0,0,
3,sex,2,3,0,0,
3,only sex girl add me,2,2,0,0,
1,add me for cam sex my skype id is lamali4,2,1,0,0,
2,is lookes so hot,3,3,0,1,
3,nice sex,2,3,0,1,
1,fuck you,2,2,0,0,
0,can i have sex with you,2,1,0,1,
0,can i hav sex wid u,2,1,0,0,
1,free xxx download  dont miss it https youtube pojynlz one,2,3,0,0,
0,best hot and sexy girls  boys pic here m facebook com sex in a publicsink,2,2,0,1,
0,message me if u want to do sex minimum 30 minutes,2,1,0,0,
1,full indian sex video hd httpp www facebook com video php,2,2,0,1,
0,do you know what is sex  click here https www facebook com video php,2,2,0,1,
0,fuck u,2,1,0,1,
0,very nice boobs super do you like sex with me,1,1,0,1,
0,sexy boob,2,1,0,0,
0,very sex i like eating your boobs for all night,1,1,0,0,
0,oh i like to rub this waa fuck,2,2,0,0,
0,fuckon,3,2,0,0,
0,i can do sex with u,2,1,0,1,
1,beautiful sexy boobs,2,1,1,1,
0,i love you too much my sexy wife i will also open my clothes i will hug you i will play with ur hairs and nose i will kiss ur forehead ur sexy eyes sexy head biting ur ears kissing ur beard and nose playing with ur lips by my fingers i will kiss ur sexy red juicy rosy lips and make u feel sexy make with u tongue kiss and suck ur cheeks and throat then i will make u nude make u nude hug u tightly and let u suck my throat and chest with our craziness then i will kiss you deeply and ur full body make u sleep on sheet and sleep on u and i will suck ur sexy juicy milky boobs press ur boobs sucking ur nipples touching ur ess fingering your pussy biting ur nipples we will give our hands to each other to hold and kiss your neck and back and ur lips i after becoming nude i will fuck u harder my sexy wife ummmma mcaawaa,1,1,0,1,
1,koi to chut dikha do,2,1,0,1,
0,i really love your boobs,2,1,0,1,
0,i love you too,3,3,0,1,
0,very good. i like playing with your boobs for all night,2,1,0,1,
0,get naked,2,1,0,1,
0,beautiful your booooobs,2,1,0,1,
0,hot big boob,2,1,0,0,
0,nyc i fuck u,2,3,0,0,
0,hot big boobs im ready to fuck,2,1,0,0,
0,anti boobs par kya lagety ho,1,2,0,0,
1,those are doll boobs lmao,2,3,1,1,
0,very nic boobs,2,2,0,1,
0,nice baby,3,3,0,1,
0,supar yaar,3,3,0,0,
1,hot boob,2,2,0,0,
0,hoot boobs,2,1,0,0,
0,nice tits,2,2,0,1,
0,i want to fuck u,2,1,0,1,
0,damn she is sexy,2,2,0,0,
0,just remove ur bra once,2,2,0,0,
0,hot big boob,2,1,0,1,
0,very hot your boooobs,2,1,0,0,
0,sucky sucky sucky,2,3,0,1,
0,sab ka apna maza hai jaruri bhi hai sex hona,2,3,0,0,
0,sex in necessary in love,2,3,0,0,
0,any girl online now for sending pictures and sex chat please,2,3,38,1,
1,any girl wanna have fun on video chat or need desired service of any type can just contact me you pleasure will be the priority,2,3,0,0,
2,jis ki chut mein garmi ya khujli ho rahi ho aa jay full maza and feelings dy k chodunga  so add kro mujy ya msg karo mujy aur chudai k mazy lo ummmmmmmmmaah all raseili chut waliyun ki chut py,1,1,1,1,
1,hello girls follow me or msg me for sex chat bohat maza dunga feeling like real sex 100,2,2,0,1,
2,any sexy girls wanna chat with me then come to my inbox,2,2,6,0,
1,i am boobs lover.i want a real girl for long time relation with loyalty and truth. send me friend request and come in inbox.,2,2,6,0,
2,anyone girl want to do sex chat come inbox im hot male tumhe pura satisfy krduga,2,2,3,1,
0,i love married bhabhi mujhe married bhabhi ke saath sex chat karna acha lagta h agar koi bhabhi sex chat me interested ho to plzzz reply karo only married women,2,2,0,0,
1,any girl want sex fun dmnme chuut ki kujli mita dubya,2,2,0,0,
1,mai chut ka pani peena chahta hu koi ho jo chut dikha ke chut ka ras pilaye i want to drink cum is there any female who can show her pussy and give me its cum,1,1,0,1,
1,any girl online come inbox fast i am so hot now want hot fuck with young girl,2,2,0,1,
2,who want soo nice dick come to my inbox or mesage me ill show you mine,2,2,0,0,
1,any girl or aunty wants to cum three times and more until you tired just call me video cam on messenger,2,2,0,0,
3,agr koi girl hard sex ka full maza lena chahti hai ya sincere relationship banana chahti hai mujhe inbox msg kary,2,2,0,1,
2,koyi gandi didi ya bhabi ya aunty hai kya jo messenger call pe ya phone pe chudhna chahegy chupke se message karo ya request send karo privacy ki guarantee ghar pe akela hun,2,2,0,1,
2,any girl want relationship or enjoy full hard sex then msg me inbox jo girls bf banana chahti hain ya full enjoy krna chahti hain mujhe inbox msg kro,2,2,0,0,
3,me tumahare chut aisa suck kordunga gorom gorom pani nikal kordunga i want to suck your vagina please ame tmr gud chete chete gorom gorom ros ber kore dibo,1,1,0,1,
1,any girl want relationship or enjoy full hard sex then msg me inbox jo girls bf banana chahti hain ya full enjoy krna chahti hain mujhe inbox msg kro,2,2,0,0,
0,any sexy girls wanna chat with me then come to my inbox,2,2,0,0,
